1.4372387164353255,0
1.587246270400992,0
1.8153802574188984,0
1.9694824606239982,0
1.9935220798101452,0
2.173136147706595,0
2.293678811263076,0
2.306905267658993,0
2.3451944129543367,0
2.4010748713487935,0
2.4421363581465676,0
2.4448618981276176,0
2.4608182201583757,0
2.6474752848272707,0
2.812829308364522,0
2.823931722168827,0
2.834352658157086,0
2.879683863804022,0
2.892412079763976,0
2.9061698204057995,0
2.9307109293219167,0
2.959515801111092,0
2.9929450977602867,0
2.9957819790954865,0
3.0255775517891843,0
3.036367259210565,0
3.0643690887590576,0
3.0704728716970755,0
3.0735387913189105,0
3.096314102880963,0
3.1467810647603995,0
3.163438862485194,0
3.174700242757733,0
3.1826593524253015,0
3.1838015570040787,0
3.1872360194527136,0
3.197610752278265,0
3.216324748709639,0
3.225814736894487,0
3.2329918011948506,0
3.2390122889764332,0
3.2402207483380017,1
3.296170702816382,0
3.3116349285139637,0
3.3432998431579324,0
3.3513752571634776,0
3.354081618761221,0
3.3554375511723564,0
3.3595164147471777,0
3.3636119836119147,0
3.3690989658281736,1
3.371853788507018,0
3.3899475319497174,0
3.404092039335882,0
3.404092039335882,0
3.4069451083182885,0
3.4098063405993204,0
3.4242366054283497,0
3.4388781554212975,0
3.4477671028385437,0
3.4612504531758304,0
3.4657856083412217,0
3.471864654417604,0
3.4764483140852622,0
3.4810530804720106,0
3.4841347470094184,0
3.4856791488607928,0
3.502826880021571,0
3.5044004444690016,0
3.5218750749922654,0
3.529920170677097,0
3.5315369859040024,0
3.5644346894110615,0
3.5795992597101063,0
3.5830006235335965,0
3.586413596129837,0
3.5898382570112006,0
3.5915549956302555,0
3.6247458152220027,0
3.630088659632498,0
3.635460203434409,0
3.6499270018521623,0
3.6590761965057506,0
3.668309872452696,0
3.6757586964656865,0
3.6757586964656865,0
3.687037011503394,0
3.7003578554790546,0
3.7022754016083264,0
3.7061215601958044,0
3.7119186778801305,0
3.7119186778801305,0
3.72951443977051,0
3.7314887740742275,0
3.7314887740742275,0
3.733467014086333,0
3.7354491752903245,0
3.7414193422768283,0
3.7454193476101745,0
3.7494354172650644,0
3.757516269319003,0
3.7615813155671725,0
3.767710037508546,0
3.7926075891302733,0
3.79893005486976,0
3.8031673493452756,0
3.809557147444046,0
3.815988037774337,0
3.822460552279954,0
3.8246274003650447,0
3.8246274003650447,0
3.8246274003650447,0
3.8355326338473072,0
3.839928245320345,0
3.839928245320345,0
3.839928245320345,0
3.839928245320345,0
3.839928245320345,0
3.844343263529462,0
3.844343263529462,0
3.8487778605973277,0
3.853232210946708,0
3.8554668487481245,0
3.857706491341629,0
3.8622008809294686,0
3.8644556733165576,0
3.8644556733165576,0
3.8735260302865218,0
3.875806532985247,0
3.8803832000126586,0
3.882679412273009,0
3.882679412273009,0
3.8919173532579454,0
3.8989022477798962,0
3.9035860970923224,0
3.9082919881297356,0
3.9082919881297356,0
3.913020129325681,0
3.917770732084279,0
